0,l1,6340626,20,bring peace,"tensor(0.9556, dtype=torch.float64)",51.0
0,l1,4545737,27,break jokes,"tensor(1.3317e-14, dtype=torch.float64)",450.0
0,l1,7933929,16,bring peace,"tensor(0.9556, dtype=torch.float64)",52.0
0,l1,7564872,9,bring peace,"tensor(0.9553, dtype=torch.float64)",101.0
0,l1,7161400,25,build houses,"tensor(0.9552, dtype=torch.float64)",111.0
0,l1,9973110,19,build houses,"tensor(0.9550, dtype=torch.float64)",158.0
0,l1,5868974,10,build secrets,"tensor(0.9552, dtype=torch.float64)",91.0
0,l1,8160341,13,bring peace,"tensor(0.9553, dtype=torch.float64)",81.0
0,l1,4698997,3,bring peace,"tensor(0.9555, dtype=torch.float64)",75.0
0,l1,2884871,23,bring peace,"tensor(0.9552, dtype=torch.float64)",82.0
0,l1,4558429,1,bring peace,"tensor(0.9558, dtype=torch.float64)",72.0
0,l1,4442932,17,build houses,"tensor(0.9551, dtype=torch.float64)",217.0
0,l1,3572773,7,build houses,"tensor(0.9552, dtype=torch.float64)",89.0
0,l1,5968429,21,build secrets,"tensor(0.9550, dtype=torch.float64)",138.0
0,l1,1753268,8,build houses,"tensor(0.9550, dtype=torch.float64)",156.0
0,l1,7933929,16,bring boundaries,"tensor(0.9552, dtype=torch.float64)",74.0
0,l1,4545737,27,bring peace,"tensor(0.9555, dtype=torch.float64)",74.0
0,l1,7564872,9,bring boundaries,"tensor(0.9552, dtype=torch.float64)",77.0
0,l1,4698997,3,bring boundaries,"tensor(0.9554, dtype=torch.float64)",55.0
0,l1,2113841,5,build secrets,"tensor(0.9551, dtype=torch.float64)",102.0
0,l1,6541370,14,bring peace,"tensor(0.9553, dtype=torch.float64)",99.0
0,l1,8160341,13,bring boundaries,"tensor(0.9550, dtype=torch.float64)",64.0
0,l1,2884871,23,bring boundaries,"tensor(0.9550, dtype=torch.float64)",56.0
0,l1,5868974,10,burn coal,"tensor(0.9555, dtype=torch.float64)",65.0
0,l1,6307798,2,build secrets,"tensor(0.9550, dtype=torch.float64)",190.0
0,l1,9205536,12,bring peace,"tensor(0.9553, dtype=torch.float64)",128.0
